customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_spend_alcohol,perc_spend_hygiene,latitude,longitude,is_customer_outlier
18570,Houston Hobbs,male,58,Phd,1,0,1,2021,5,5,1,19,Evening,72,0.075821590441835,6427.0,481.0,1072.0,0.0,1072.0,2450.0,2264.0,186.0,162.0,811.0,328.0,197.0,11928.0,0.040325285043561095,0.08987256874573284,0.016515761234057246,0.20539906103269165,0.5388162307171874,0.06799128101939303,0.027498323272948103,38.78020918673285,-9.194854444292256,0
18571,Jessica Chandler,female,40,Unknown,1,0,1,2013,13,4,1,15,Afternoon,29,0.830742860018097,9678.0,1048.0,668.0,443.0,1111.0,201.0,76.0,125.0,191.0,213.0,233.0,224.0,12899.0,0.08124660826414354,0.08613070780673995,0.01736568726256503,0.015582603302569513,0.7502907202102873,0.016512907977349785,0.018063415768650233,38.7526177087254,-9.155885095131335,0
18572,Philip Kelsheimer,male,35,Unknown,2,1,3,2020,6,3,2,9,Morning,17,0.3450749440711114,12354.0,111.0,1260.0,112.0,1372.0,371.0,239.0,132.0,143.0,570.0,325.0,312.0,15558.0,0.007134593135359857,0.08818614217760111,0.020053991515606082,0.02384625273169826,0.7940609332814024,0.03663709988428034,0.020889574495423002,38.74737695880125,-9.156870970302563,0
18573,Stephanie Salais,female,29,Bsc,1,1,2,2021,5,6,1,14,Afternoon,300,0.7197904418841901,28629.0,96.0,36.0,197.0,233.0,1116.0,989.0,127.0,172.0,268.0,154.0,461.0,31129.0,0.003083941019627009,0.007484981849719719,0.014809341771333865,0.03585081435316398,0.919689035946892,0.008609335346458732,0.00494715538565166,38.7388872003641,-9.153325542821571,0
18574,Joyce Carter,female,29,Phd,0,1,1,2025,1,4,1,8,Morning,82,0.3065849954547988,9596.0,1341.0,38.0,200.0,238.0,181.0,134.0,47.0,630.0,255.0,0.0,405.0,12646.0,0.10604143602711842,0.01882018029414928,0.03202593705516999,0.014312826190088317,0.7588170172380524,0.020164478886588514,0.0,38.75227218491472,-9.109628023302536,0
18577,Casey Woodley,male,59,Phd,2,1,3,2011,15,4,1,12,Afternoon,260,0.2056580525013484,30038.0,181.0,1214.0,1673.0,2887.0,3540.0,3203.0,337.0,303.0,863.0,1560.0,313.0,39685.0,0.0045609172231310165,0.07274788963082456,0.007887110999116069,0.08920246944687182,0.7569106715381739,0.021746251732387114,0.039309562807096056,38.7606805278544,-9.173595063498356,0
18578,Janet Ferguson,female,40,Phd,0,1,1,2008,18,1,0,8,Morning,103,0.094311803345941,20068.0,428.0,1063.0,655.0,1718.0,1578.0,1415.0,163.0,279.0,205.0,590.0,468.0,25334.0,0.016894292255460294,0.06781400489458127,0.01847319807372761,0.06228783453064566,0.7921370490247129,0.00809189231862,0.023288860819442925,38.75823829635505,-9.1562311779463,0
18579,Wallace Davis,male,84,Msc,1,1,2,2018,8,3,1,15,Afternoon,128,0.206387803227277,16744.0,1806.0,0.0,89.0,89.0,92.0,67.0,25.0,847.0,272.0,1604.0,884.0,22338.0,0.08084877786727511,0.003984242098664167,0.03957382039572049,0.0041185423941247565,0.7495747157307057,0.01217656012176015,0.07180589130626205,38.78063893363131,-9.150171093940653,0
18580,Richelle Shields,female,68,Phd,1,0,1,2017,9,5,0,12,Afternoon,51,0.230436978083144,19014.0,1615.0,49.0,60.0,109.0,796.0,699.0,97.0,654.0,17.0,2065.0,555.0,24825.0,0.06505538771397178,0.0043907351460203865,0.022356495468268938,0.03206445115809383,0.7659214501507489,0.0006847935548839135,0.08318227593148714,38.77329073329577,-9.144480134508076,0
18581,Sharon Bell,female,40,Phd,0,0,0,2020,6,2,1,12,Afternoon,50,0.1092475255706801,9160.0,1435.0,375.0,1193.0,1568.0,14399.0,13761.0,638.0,602.0,73.0,288.0,171.0,27696.0,0.05181253610627823,0.05661467359905523,0.00617417677642758,0.5198945696127528,0.33073367995366454,0.0026357596764866277,0.010398613518193819,38.78294163757278,-9.135104462291688,0
18582,Darryl Nunez,male,83,Bsc,1,0,1,2012,14,2,1,13,Afternoon,159,0.1268693170499472,10054.0,2211.0,28.0,0.0,28.0,585.0,411.0,174.0,402.0,441.0,523.0,194.0,14438.0,0.15313755367768864,0.0019393267765605074,0.013436764094740658,0.04051807729599632,0.6963568361264051,0.03054439673082799,0.03622385371932662,38.73366692269028,-9.181867541974832,0
18583,Antonio Walls,male,45,Unknown,0,1,1,2020,6,1,1,23,Evening,71,0.163676252882003,7829.0,167.0,1130.0,1258.0,2388.0,16837.0,15719.0,1118.0,762.0,680.0,371.0,240.0,29274.0,0.005704720912753397,0.08157409305182702,0.00819840131174141,0.5751520120241255,0.26743868279009786,0.02322880371660066,0.012673362027733595,38.75598379480136,-9.195489822075755,0
18584,Joyce Gregory,female,51,Msc,1,1,2,2015,11,2,0,16,Afternoon,26,0.0540477193902025,4711.0,0.0,73.0,42.0,115.0,1553.0,1311.0,242.0,559.0,389.0,991.0,261.0,8579.0,0.0,0.01340482573724979,0.03042312623845387,0.18102342930390367,0.5491316004189892,0.0453432801025232,0.11551462874447427,38.76436849826492,-9.184603151743982,0
18586,Brandy Gan,female,82,Msc,0,1,1,2005,21,1,0,14,Afternoon,201,0.0847448927303168,34166.0,785.0,713.0,702.0,1415.0,243.0,0.0,243.0,320.0,452.0,959.0,426.0,38766.0,0.020249703348289676,0.03650105762780878,0.010989010989008155,0.006268379507814511,0.8813393179588089,0.011659701800543864,0.02473817262549019,38.734346918448885,-9.164093715804835,0
18587,Felipe Jacques,male,60,Msc,0,1,1,2009,17,4,1,12,Afternoon,102,0.156404365850131,7183.0,2929.0,178.0,17.0,195.0,2746.0,1397.0,1349.0,364.0,120.0,1691.0,324.0,15552.0,0.18833590534967312,0.012538580246905517,0.020833333333319937,0.1765689300410387,0.4618698559667812,0.007716049382711088,0.10873199588470374,38.7890992037522,-9.115663727228531,0
18588,Randy Sokol,male,36,Bsc,1,1,2,2012,14,4,1,12,Afternoon,12,0.1710498703601936,18364.0,2225.0,60.0,728.0,788.0,4367.0,4184.0,183.0,568.0,378.0,902.0,163.0,27755.0,0.08016573590341193,0.028391280850287012,0.005872815708879166,0.1573410196360449,0.6616465501709019,0.013619167717523466,0.032498648892079804,38.778200250398754,-9.16826738554112,0
18589,Benjamin Dunn,male,55,Phd,1,1,2,2014,12,2,0,8,Morning,91,0.1754334574511981,4432.0,2061.0,35.0,59.0,94.0,2948.0,2948.0,0.0,484.0,143.0,553.0,136.0,10851.0,0.18993641139048018,0.008662796055655089,0.01253340705924566,0.27168002949011916,0.40844161828365266,0.013178508893177421,0.05096304488060919,38.78316484413679,-9.13598089697559,0
18590,Joseph Hoppe,male,85,Msc,0,1,1,2015,11,2,1,7,Morning,220,0.0403833439386168,17064.0,131.0,1088.0,1265.0,2353.0,931.0,930.0,1.0,247.0,304.0,744.0,292.0,22066.0,0.005936735248796367,0.10663464152990726,0.013233028188156786,0.04219160699717112,0.7733164143928336,0.013776851264382408,0.03371703072598853,38.75282781556312,-9.175873375070218,0
18591,Lois Raya,female,34,Msc,1,0,1,2018,8,4,1,11,Morning,11,0.0226239319833779,6356.0,1513.0,160.0,97.0,257.0,525.0,352.0,173.0,696.0,63.0,1376.0,267.0,11053.0,0.13688591332657477,0.023251605898829953,0.02415633764586614,0.04749841671939971,0.5750474984161992,0.005699810006327965,0.12449108839217904,38.75233814766366,-9.11717202711906,0
18592,Kathleen Byrd,female,76,Phd,0,1,1,2012,14,2,0,8,Morning,158,0.1280736209804246,18084.0,440.0,701.0,426.0,1127.0,1019.0,887.0,132.0,438.0,331.0,1120.0,319.0,22878.0,0.019232450389011613,0.049261299064582015,0.013943526532033419,0.044540606696370076,0.7904537109883772,0.01446804790627919,0.04895532826293865,38.73672285840242,-9.13842505593252,0
18593,Lydia Shorey,female,57,Bsc,1,1,2,2014,12,1,0,6,Morning,78,0.1862667780325973,320.0,1961.0,96.0,118.0,214.0,719.0,474.0,245.0,477.0,728.0,690.0,69.0,5178.0,0.3787176516022041,0.04132869833904726,0.013325608342963837,0.13885670142885506,0.06179992274997721,0.14059482425619815,0.13325608342963838,38.7859010463387,-9.174695046307042,0
18594,Lucinda Smith,female,40,Msc,0,0,0,2015,11,5,0,10,Morning,104,0.3548354947139964,5840.0,0.0,68.0,42.0,110.0,1314.0,1253.0,61.0,707.0,310.0,1056.0,388.0,9725.0,0.0,0.011311053984564204,0.03989717223646283,0.13511568123379422,0.6005141388168632,0.031876606683771846,0.10858611825181635,38.74212236368584,-9.165102138092406,0
18595,Leola Johnson,female,29,Phd,1,1,2,2017,9,4,1,18,Evening,185,0.0,29172.0,40.0,1123.0,359.0,1482.0,1133.0,738.0,395.0,286.0,608.0,202.0,297.0,33220.0,0.001204093919325345,0.044611679711004035,0.008940397350990687,0.0341059602648904,0.8781456953639741,0.018302227573745243,0.006080674292592993,38.75104575758365,-9.113087806806362,0
18596,Jason Theroux,male,61,Msc,1,1,2,2011,15,1,1,13,Afternoon,121,0.113213730449458,17170.0,1807.0,62.0,100.0,162.0,2433.0,2183.0,250.0,571.0,397.0,290.0,149.0,22979.0,0.07863701640624977,0.007049915139907285,0.00648418120892707,0.10587928108268163,0.7472039688407907,0.017276643892241927,0.012620218460327855,38.784702058054535,-9.168838797829334,0
18597,Marina Savage,female,69,Unknown,0,0,0,2014,12,5,1,12,Afternoon,81,0.0,16676.0,177.0,1152.0,60.0,1212.0,556.0,376.0,180.0,128.0,108.0,634.0,390.0,19881.0,0.008902972687486091,0.0609627282329556,0.019616719480901556,0.02796640008046478,0.8387908052910624,0.005432322317788123,0.03188974397664509,38.77668832186547,-9.154800983505591,0
18600,Maria Kellam,female,74,Unknown,0,1,1,2012,14,2,1,8,Morning,37,0.1570135241145626,6064.0,187.0,730.0,1012.0,1742.0,3829.0,2600.0,1229.0,635.0,1849.0,138.0,225.0,14669.0,0.012747971913550515,0.11875383461713902,0.01533846887994046,0.2610266548501868,0.4133887790575953,0.1260481287067107,0.009407594246363482,38.733191086108334,-9.19347669505646,0
18601,Alfonso Gonzalez,male,32,Unknown,2,0,2,2020,6,2,2,10,Morning,77,0.8502481667126305,9229.0,205.0,719.0,738.0,1457.0,1722.0,1179.0,543.0,157.0,916.0,21.0,549.0,14256.0,0.01437991021323346,0.10220258136917634,0.038510101010073995,0.12079124579116106,0.6473765432094224,0.06425364758693584,0.0014730639730629396,38.74689995347962,-9.157236526688166,0
18602,Craig Carrigan,male,36,Bsc,0,1,1,2011,15,2,1,6,Morning,196,0.3056969862099156,15603.0,0.0,777.0,798.0,1575.0,1927.0,1592.0,335.0,481.0,92.0,983.0,304.0,20965.0,0.0,0.07512520868109938,0.01450035773908204,0.09191509658951018,0.7442404006674246,0.004388266157880091,0.046887669926044886,38.76013655621901,-9.140983736835624,0
18603,Antoine Noyes,male,60,Bsc,2,1,3,2015,11,4,1,16,Afternoon,27,0.1506303340430678,7759.0,2001.0,41.0,115.0,156.0,3427.0,3150.0,277.0,871.0,253.0,1030.0,229.0,15726.0,0.12724151087363142,0.009919877909188655,0.014561872059001295,0.21791936919736873,0.4933867480602229,0.016088007121953397,0.06549662978502765,38.76223481525585,-9.17780273683636,0
18605,Kathryn Fajardo,female,49,Unknown,0,1,1,2020,6,2,0,23,Evening,23,0.3081139551894815,7427.0,217.0,981.0,996.0,1977.0,15333.0,13948.0,1385.0,632.0,614.0,577.0,406.0,27183.0,0.007982930508035176,0.07272927932896563,0.014935805466646456,0.5640657764041629,0.27322223448468774,0.022587646690938237,0.02122650185777095,38.767161107214754,-9.198399790754523,0
18608,Charlie Smith,male,39,Bsc,1,1,2,2019,7,3,1,8,Morning,177,0.1816142274058578,7815.0,1300.0,243.0,42.0,285.0,299.0,242.0,57.0,528.0,107.0,1458.0,397.0,12189.0,0.1066535400770312,0.023381737632272227,0.03257035031583184,0.02453031421771718,0.6411518582323068,0.008778406760186415,0.11961604725562423,38.77272799798988,-9.169067076647702,0
18609,Casey Cross,male,36,Phd,1,1,2,2014,12,6,1,10,Morning,148,0.2455706719340965,10151.0,1863.0,195.0,11.0,206.0,827.0,760.0,67.0,459.0,387.0,2650.0,156.0,16699.0,0.11156356668057274,0.012336068028018243,0.009341876759081776,0.04952392358820916,0.6078807114194814,0.02317504042156825,0.15869213725363274,38.77464517593773,-9.124711456429656,0
18610,Nathan Turner,male,38,Msc,2,1,3,2009,17,4,0,8,Morning,409,0.1080195471292769,10270.0,576.0,860.0,1620.0,2480.0,5271.0,4943.0,328.0,748.0,1521.0,1289.0,313.0,22468.0,0.025636460744158075,0.11037920598179171,0.013930923980766454,0.23460032045565488,0.45709453444879067,0.06769627915254242,0.05737048246392319,38.77394019313021,-9.145771064335127,0
18611,Janelle Gneiser,female,51,Unknown,0,0,0,2017,9,2,1,23,Evening,68,0.2771247790207041,6460.0,180.0,1344.0,1101.0,2445.0,11643.0,9795.0,1848.0,90.0,922.0,0.0,410.0,22150.0,0.008126410835210778,0.11038374717827973,0.01851015801353566,0.5256433408575505,0.29164785553034234,0.041625282167024096,0.0,38.75449899692542,-9.175358432751024,0
18612,James Brooks,male,25,Unknown,0,0,0,2021,5,2,0,23,Evening,33,0.0,11397.0,174.0,339.0,430.0,769.0,2114.0,1834.0,280.0,46.0,1643.0,128.0,188.0,16459.0,0.010571723677009192,0.0467221580897705,0.011422322133780045,0.12844036697239902,0.692447900844102,0.09982380460532242,0.0077769001761906695,38.72569409781734,-9.167633238126458,0
18613,Claire Householder,female,72,Phd,1,0,1,2005,21,2,1,14,Afternoon,141,0.200623829085809,15733.0,529.0,735.0,740.0,1475.0,2394.0,2210.0,184.0,189.0,147.0,647.0,345.0,21459.0,0.024651661307598372,0.0687357285986911,0.01607717041799894,0.11156158255272307,0.7331655715547168,0.006850272612886504,0.030150519595493662,38.74527803816899,-9.174283015330156,0
18614,Mary Hill,female,86,Msc,3,0,3,2013,13,4,0,12,Afternoon,57,0.0890839074621465,12905.0,1958.0,69.0,23.0,92.0,1962.0,1755.0,207.0,595.0,470.0,611.0,544.0,19137.0,0.10231488739086465,0.004807441082716827,0.02842660814128211,0.10252390656837408,0.6743481214397897,0.024559753357357703,0.03192767936456502,38.72207336951863,-9.152756048707616,0
18615,Richard Grubbs,male,77,Bsc,0,1,1,2007,19,2,1,7,Morning,152,0.3044522578649147,12029.0,1032.0,1156.0,673.0,1829.0,646.0,558.0,88.0,253.0,498.0,1446.0,212.0,17945.0,0.05750905544716773,0.10192254109774203,0.01181387573139492,0.0359988854834015,0.6703259960988184,0.027751462802993728,0.08057954862074082,38.75397325919483,-9.165587806076664,0
18616,Florence Campos,female,57,Bsc,1,2,3,2004,22,2,1,13,Afternoon,228,0.6388609354375934,66922.0,289.0,1085.0,635.0,1720.0,6141.0,5902.0,239.0,814.0,574.0,833.0,351.0,77644.0,0.0037221163257941735,0.022152387821335565,0.00452063263098185,0.07909175209931495,0.8619081963833829,0.007392715470608496,0.010728452939053794,38.7612358571059,-9.164874369466627,0
18617,James Weber,male,52,Bsc,0,1,1,2012,14,4,1,13,Afternoon,225,0.2910754164567992,1855.0,1860.0,183.0,107.0,290.0,941.0,917.0,24.0,521.0,249.0,1745.0,706.0,8167.0,0.22774580629334182,0.03550875474466082,0.08644545120596737,0.11521978694733045,0.22713358638395112,0.03048855148765705,0.21366474837735563,38.73760955295536,-9.074401484222475,0
18618,Mattie Pendleton,female,25,Msc,1,1,2,2019,7,2,1,14,Afternoon,48,0.1255186627014238,16394.0,2124.0,32.0,144.0,176.0,2943.0,2754.0,189.0,426.0,368.0,586.0,302.0,23319.0,0.09108452335001883,0.007547493460265214,0.012950812642045992,0.12620609803159388,0.7030318624294768,0.015781122689645447,0.025129722543837586,38.74187753446972,-9.160851956810156,0
18620,Eileen Miller,female,77,Bsc,1,1,2,2010,16,3,1,17,Afternoon,77,0.1010611271729744,1076.0,1945.0,29.0,113.0,142.0,2258.0,2120.0,138.0,467.0,419.0,345.0,327.0,6979.0,0.27869322252431766,0.02034675454933322,0.04685485026501382,0.3235420547351719,0.15417681616255313,0.06003725462091985,0.04943401633464761,38.74190757078375,-9.168012706482436,0
18621,Adam Long,male,55,Unknown,1,1,2,2021,5,2,0,22,Evening,54,1.0,12354.0,633.0,822.0,170.0,992.0,625.0,182.0,443.0,187.0,119.0,604.0,535.0,16049.0,0.039441709763823635,0.061810704716766265,0.033335410305917294,0.038943236338688424,0.7697675867650509,0.007414792198886276,0.03763474359770849,38.72720761449926,-9.12745726245945,0
18622,Krystin Otten,female,82,Unknown,1,1,2,2008,18,2,1,23,Evening,84,0.8220083641379815,5677.0,517.0,556.0,344.0,900.0,691.0,499.0,192.0,114.0,153.0,386.0,230.0,8668.0,0.05964467005069261,0.10383017997219215,0.026534379326226886,0.07971850484531642,0.654937701891261,0.017651130595272665,0.04453161052140686,38.75299148441415,-9.153952643619917,0
18624,Tommy Weltha,male,81,Bsc,5,2,7,2012,14,3,0,9,Morning,286,0.0712394379589875,7378.0,674.0,1664.0,1430.0,3094.0,4078.0,3745.0,333.0,1361.0,1686.0,809.0,89.0,19169.0,0.035160936929398943,0.1614064374770925,0.004642913036671374,0.21273931869152654,0.3848922739838359,0.08795450988570715,0.04220355782772069,38.71396256901975,-9.154694383573846,0
18625,Douglas Geiger,male,25,Unknown,0,0,0,2019,7,2,1,15,Afternoon,119,0.3485579873463135,12015.0,53.0,596.0,1073.0,1669.0,7880.0,6343.0,1537.0,405.0,1336.0,15.0,354.0,23727.0,0.0022337421502919737,0.07034180469504347,0.014919711720818088,0.33211109706227837,0.5063851308633597,0.0563071606186807,0.000632191174610936,38.75562892463009,-9.146630232343586,0
18626,Brenda Polanco,female,78,Phd,0,0,0,2010,16,1,0,8,Morning,162,0.2339129576451882,9163.0,553.0,926.0,1069.0,1995.0,1668.0,1357.0,311.0,203.0,143.0,841.0,294.0,14860.0,0.037213997308184914,0.13425302826370508,0.019784656796756537,0.11224764468363913,0.616621803498912,0.009623149394340764,0.056594885598885196,38.75482351280392,-9.161439212209403,0
18627,Connie Fugate,female,38,Bsc,1,2,3,2017,9,4,0,14,Afternoon,103,0.1782144834461378,15760.0,1620.0,282.0,95.0,377.0,247.0,215.0,32.0,536.0,85.0,1466.0,390.0,20481.0,0.07909770030756355,0.01840730433083423,0.019042038962931964,0.012059958009856911,0.7694936770661738,0.004150187979100556,0.07157853620425195,38.78370541990475,-9.156694182193226,0
18628,Kevin Mcghee,male,41,Msc,2,1,3,2019,7,6,0,17,Afternoon,166,0.3740332537850148,23566.0,935.0,626.0,759.0,1385.0,889.0,822.0,67.0,723.0,549.0,1069.0,356.0,29472.0,0.03172502714439749,0.04699375678608612,0.01207926167209145,0.03016422366991376,0.7996064060800762,0.01862785016286013,0.03627171552658921,38.738590000507465,-9.175984464999887,0
18629,Kimi Wiley,female,25,Msc,5,1,6,2014,12,1,0,8,Morning,283,0.0236155207348426,35333.0,1379.0,1649.0,1116.0,2765.0,4540.0,4194.0,346.0,576.0,1018.0,1195.0,160.0,46966.0,0.029361665885953805,0.05887237576117641,0.0034067197547154524,0.09666567304005097,0.7523101818335067,0.021675254439377067,0.025443938168031036,38.77806601435358,-9.120907118468368,0
18631,Terrance Horsley,male,26,Phd,1,1,2,2017,9,1,0,7,Morning,62,0.2880735281872868,24775.0,864.0,1005.0,442.0,1447.0,1115.0,973.0,142.0,390.0,408.0,954.0,176.0,30129.0,0.02867669023199287,0.048026818015849175,0.00584154801022077,0.03700753426929636,0.8222974542796567,0.013541770387329967,0.03166384546449213,38.74468371114559,-9.165931762727515,0
18632,Melissa Wanner,female,63,Msc,1,1,2,2015,11,1,0,8,Morning,150,0.2537178623495764,28475.0,12.0,884.0,834.0,1718.0,1329.0,1057.0,272.0,454.0,283.0,1269.0,264.0,33804.0,0.00035498757543475477,0.05082238788307573,0.0078097266595646055,0.0393148739793991,0.8423559342087202,0.008371790320669634,0.03753993610222532,38.75740175613706,-9.171144454133744,0
18633,Lesley Schroeder,female,59,Unknown,1,1,2,2019,7,2,1,10,Morning,60,0.4798449196795169,11062.0,848.0,671.0,272.0,943.0,579.0,430.0,149.0,127.0,273.0,225.0,257.0,14314.0,0.05924269945503755,0.06587955847417501,0.017954450188613975,0.040449909179795684,0.7728098365231432,0.019072236970784494,0.015718876624272935,38.75661511216149,-9.123240591915884,0
18634,Courtney Sanchez,male,42,Unknown,1,1,2,2010,16,3,0,16,Afternoon,52,0.8204519057943791,13576.0,956.0,1005.0,421.0,1426.0,488.0,280.0,208.0,42.0,300.0,321.0,38.0,17147.0,0.05575319297833105,0.0831632355513599,0.002216131101649142,0.02845978888433635,0.7917419956839145,0.017495771855124805,0.01872047588498354,38.77880916703153,-9.158299065352356,0
18636,Gloria Case,female,39,Msc,1,0,1,2012,14,2,0,6,Morning,163,0.0459965888689407,1236.0,778.0,873.0,708.0,1581.0,1149.0,881.0,268.0,363.0,332.0,1053.0,529.0,7021.0,0.11081042586510353,0.22518159806263327,0.07534539239413852,0.16365190143830843,0.17604329867515162,0.04728671129462002,0.1499786355217918,38.73825838923671,-9.13950257615442,0
18637,Mary Beecher,female,32,Unknown,1,1,2,2013,13,2,6,11,Morning,49,0.3848231008371695,9254.0,176.0,503.0,91.0,594.0,409.0,323.0,86.0,98.0,938.0,485.0,216.0,12170.0,0.014461791290045635,0.04880854560390402,0.01774856203778328,0.03360723089561741,0.760394412489104,0.07707477403444776,0.03985209531631893,38.7475416382157,-9.15696757193855,0
18641,Allan Woo,male,56,Phd,2,2,4,2015,11,3,2,14,Afternoon,271,0.0,14148.0,658.0,678.0,641.0,1319.0,1304.0,1267.0,37.0,92.0,389.0,777.0,334.0,19021.0,0.03459334419849924,0.06934440881127735,0.017559539456381074,0.06855580673988299,0.74380947373916,0.02045108038482706,0.040849587298227824,38.72244255809337,-9.146373069346533,0
18643,Angela Casey,female,84,Unknown,0,0,0,2012,14,2,1,21,Evening,134,0.3419025940191428,12429.0,25.0,1108.0,1116.0,2224.0,6426.0,4912.0,1514.0,760.0,935.0,168.0,143.0,23110.0,0.001081782778017706,0.09623539593245511,0.006187797490261277,0.2780614452616711,0.5378191259192826,0.0404586758978622,0.007269580268278983,38.71834573272616,-9.161381970844271,0
18644,King Maher,male,34,Unknown,2,1,3,2016,10,3,2,8,Morning,26,0.3054269622154891,10577.0,164.0,425.0,168.0,593.0,1746.0,1672.0,74.0,272.0,675.0,366.0,207.0,14600.0,0.011232876712321073,0.04061643835613656,0.014178082191771111,0.1195890410958085,0.7244520547940243,0.046232876712297095,0.02506849315066776,38.74802091507796,-9.157179193505517,0
